%change_stocks,%change_benchmark
0.023882113821138154,0.00493011160472422
0.017121588089330148,0.008194511833521925
0.010490363503293479,0.0066306614619539555
-0.0016900048285852314,0.003346613545816709
-0.008222490931076262,-0.0013235916984328674
-0.027798098024871997,-0.011822085564332237
-0.001755706044645104,-0.01105150214592276
0.0005025125628141489,0.004122816534664158
0.01632345554997485,0.010750945434900103
-0.027427724240177895,-0.021032658078999424
-0.003836382113821043,-0.008981463787502444
-0.0007396261062512042,0.007878904743540357
0.014548238897396638,0.006886953707798277
0.0163522012578616,0.010450597176981604
-0.009653465346534667,0.0014237743451980462
-0.0017495626093476703,0.003487311551048907
0.0012518778167251944,0.00454448246364411
-0.007501875468867323,-0.002341795731545041
0.004283194759385279,0.002027207255268199
0.0012543903662819156,-0.008198903263589524
0.024054121773991504,0.003140265177948403
-0.008808416931734755,0.0046822742474916385
-0.0027153789187854714,0.0029826897470040066
-0.009900990099009866,7.965588656994507e-05
-0.007750000000000057,-0.0014071419089339513
-0.006550768455530311,0.0019142826757417059
-0.0093837179812325,-0.008703959239995682
0.009344598054275342,0.005889281507656036
0.00545339251743826,-0.0010911219927612523
-0.002522704339051499,0.00151858265618754
0.010875063227111778,0.009709512662268507
0.011258443832874727,0.0009220960560635002
-0.004453240969816915,-0.0047378395451674335
-0.01590457256461234,-0.008780281392150622
0.005808080808080729,0.0034685165421558467
-0.0020085362791865,0.0036692369050784243
-0.0017610062893081832,-0.006304969799724476
0.016885080645161334,0.008424420154625347
-0.006195786864931846,0.0024321894992862473
0.0004987531172068833,0.004008650245266052
0.0017447657028913331,0.006146572104018996
-0.004478726051256525,-0.0007309941520468608
0.008247938015496262,0.005172954331696149
0.014873574615765847,0.001611477881166514
-0.003663898387884675,0.0011158397342744624
-0.012257906349595489,-0.0004924959174680467
0.0007446016381236321,0.0020228215767634145
0.022073412698412714,0.00652207671204509
0.00655180781363737,0.00475700694265884
-0.005062680810028779,0.0010492642354447217
-0.0038769081657379135,0.0001022599447795368
-0.006081245439065921,-0.0034764826175869472
-0.006852667645619215,-0.007079827621588321
0.016017742730409033,0.0030484654335021363
0.006548629638612737,0.0008241899757894019
0.004337349397590355,0.0027793504555047636
-0.0007197696737044418,0.007314068675255263
-0.0033613445378151397,0.0011464676059208393
0.0040953986991086894,-0.0027483713355048456
0.007437619961612339,-0.00030621618862918383
-0.005834722552988915,-0.006024096385542204
0.0068271649299318175,0.0045197740112995575
-0.007375684035212997,-0.0007158196134574843
0.012703739213806355,0.0019443307408923223
-0.013017751479289873,-0.000510673067102412
0.00407673860911258,0.006693235234007778
0.0007165034631000988,0.001015073846622284
-0.002386634844868769,0.0049181159052882365
0.0045454545454546615,-0.003481331987891008
-0.0050011907597047114,-0.006430054174472087
-0.0026328386787936673,0.0044843049327354025
0.00035997120230382934,-0.003956980519480525
0.009715725080964402,0.0013751655291841206
0.001187930624851441,0.005035349168404357
0.007356430944470866,-0.0018724696356275535
0.03839811542991744,0.0037012624854232024
0.010208711433756871,-0.011365932511618508
0.003593083314619281,0.010218690920239111
0.003244573730141041,-0.0018709230038556552
-0.0001115200178432599,0.004357960879699935
0.0008922596475574202,0.002219979818365276
-0.010474704702473789,5.034232782933612e-05
0.0022522522522522843,-0.004681600805436732
-0.011910112359550588,0.0004046125834514086
-0.0019331362292472334,-0.004297269969666445
-0.006984163153697158,0.0001523229246001581
-0.00960335945477705,-0.01974819778657725
-0.006950880444856283,-0.003055569941478085
0.011899206719551983,0.00722077922077915
-0.006686649757897145,-0.009696219505905388
-0.007892293407613656,0.00031248372480601155
0.01146467009826848,-0.005414692560004124
-0.0006939625260234567,0.011568863529288634
0.0,0.002872076174704918
0.007407407407407414,-0.0013674243401531844
0.012867647058823418,0.006768976386090024
0.004310344827586317,0.004721823034284477
0.011746103456064964,-0.00020433183489983677
0.007144451886581833,0.008379317392193004
0.0048769674129904425,0.005218889339278337
-0.008382969335980487,0.002671505620242962
0.006006674082313593,0.0029157450231249373
-0.0015479876160990776,-0.00155388471177946
0.0004429678848284192,0.005070535669461273
-0.0036528669470887567,0.0006493506493507686
-0.0029996667036997025,-0.0003993410872061723
0.00022286605749955685,-0.0005493133583021905
0.01225490196078425,0.002848006395523242
-0.007484041382346386,-0.0004982312789596647
-0.002883122643601742,-0.0005483276008175745
0.00667259786476862,-0.001445885286782986
0.014361467079098512,0.004494778235463657
0.012197778261816648,-0.0025856496444732245
0.006240585323864841,-0.006331322598334963
0.0017108639863132036,0.003762793497892836
0.003415883859948689,0.001149597640825802
-0.006489361702127654,-0.005841238142785901
-0.009744083949030908,-0.0007482549088535174
0.011245674740484343,0.007533382584266815
-0.005132591958939155,0.0013467677573823337
0.003439380911435868,0.0053300124533000905
0.017994858611825267,-0.005549499554058094
-0.009680134680134697,-0.007722969606377594
-0.010624734381640459,-0.005724328395681721
0.011168384879725,0.007827887480430338
-0.022090059473237025,-0.016135498095810778
0.008036490008688042,0.00794540083528574
0.0006464124111183181,-0.0018191005558363497
-0.0017226528854435465,-0.0026323782525057298
-0.00992234685073341,-0.013551923662572407
-0.003050108932461886,0.0001543606894777522
0.00721153846153858,0.011009363103199993
0.0,-0.0011703643395075218
-0.0121501410284227,-0.015436344184624796
0.02745442565341533,0.01748939252820033
-0.01988029072253099,-0.019833197721724864
-0.039694656488549626,-0.011414340562415777
-0.00863047921871457,-0.016427521780203624
0.0018327605956471545,0.0015479438386125565
-0.011662474273953763,-0.006766116142780937
-0.011105969458583918,-0.0008582309714101625
0.020823584464202165,0.011810812261770486
0.010314004125601552,0.009709768132859408
0.018148820326678864,0.019810825013137055
-0.011140819964349376,-0.007110836296181767
0.01442091031996396,0.011624889719238201
0.024655708573967112,0.007695070025137228
-0.004769130717537523,-0.0013745354579239944
0.012633413199738737,0.011470228384991843
0.00279630027962993,-0.0015120205634795774
-0.012226512226512233,0.006410579980818645
0.0195439739413682,0.011435449894673494
0.010436634717784768,0.000545472577605939
0.0027403035413153995,-0.003469296723992749
0.006096279167542551,0.006316208285671708
0.017551190973673286,0.00400316299298212
-0.0004106776180698794,0.0009352695052916452
0.004313886606409221,0.0031474377889248862
-0.00040908161178161435,0.0009559760760859968
-0.0018416206261509373,-0.0010530182441533165
0.01701517015170148,0.00112767209256712
-0.0006047167909695856,0.0002448699740438384
-0.0024203307785396824,0.0006365060712886577
-0.01455721795390212,0.005773841561873106
-0.010668855149774377,-0.0016054487959134638
0.00995437577768569,0.001754214988792582
-0.014784394250513469,0.005350715050102122
-0.0081283868278448,0.0028062705631893945
-0.0025215381382644366,-0.0007237286500047152
0.00589846218664422,0.0025590266042198476
0.0012565445026178487,-0.002119052205740694
0.016942062330056372,-0.006949806949806939
-0.003290826820238515,0.006439541213063847
-0.00784151877837397,0.003887292657604261
0.01580698835274553,-0.0011063543219971609
-0.008599508599508634,0.001637291726861232
-0.01497315159025199,-0.006682692307692242
-0.0022014886256420353,-0.00067760514979921
-0.014498844295020063,-0.01603090037293553
0.005756929637526719,0.005069400930596105
-0.0046639813440746,-0.016161418286889717
-0.0059637912673056685,-0.006869431031907987
-0.03235483179772884,-0.00801964813793792
0.012843224092117038,0.019604870900914534
0.03891560996939224,0.02472867832895589
0.0029461279461278083,-0.0012573749879098118
0.006714225765841383,0.004600038737168258
0.009795748228428637,0.0013495927121993595
-0.006398348813209541,9.626955475335852e-05
-0.005400914000830868,0.003224719641911669
-0.008980785296574765,0.0013433122241412452
-0.009062170706006316,-0.005366040628593353
-0.012122501063377292,-0.009922928709055888
0.006673842841765235,-0.0005351756349128404
-0.009302822925577313,-0.018059679696246934
-0.014570966001079422,-0.00941899662899071
0.012705366922234356,0.012461215093584272
0.029418126757516906,0.017745044733330054
-0.008405127127547924,-0.008013598834385651
-0.012502648866285153,-0.007833537331701319
-0.005257510729613831,-0.002812731310140603
-0.00862905835400709,-0.006037212984956447
-0.010336198455010367,-0.00916110723887288
0.016710642040457458,0.01311476892511748
0.0032439446366781697,0.0021078212567574835
-0.010131493856434552,0.0050728761970750815
0.02635017421602789,0.014870986803230164
0.0010608953957139222,-0.005482775351770963
-0.003603221704111948,0.0023418061179684333
-0.09253350350989155,-0.013190557313214795
-0.03445850914205342,-0.012824306994179848
0.019907744598203457,0.009244528829819132
-0.03832420852178052,-0.012575857640618202
0.021782178217821847,0.012384056154424663
0.007751937984496131,0.014461172741679953
0.005769230769230817,-0.0038078500292911596
0.01457934990439769,0.010095070077428218
-0.0009422850412251178,-0.002765379390646192
-0.001178967224711086,-0.004475796643152595
0.0056657223796034465,0.010653374383032824
-0.005164319248826264,0.0005802427348774457
0.016753185464841926,0.009616778620789546
0.018101647714086656,0.004116408194524285
-0.006610439936175044,0.0015730765563924708
-0.0011473152822394942,9.518823473410028e-05
-0.0006891798759476485,-0.000713843810974186
0.008160919540229813,0.005995809124678611
0.006726713031581387,-0.00014201922940366665
-0.0013590033975083844,0.0028455226813251288
-0.0022680880018145022,-0.0008498182333223494
0.0014776085473970839,-0.0011813069980626566
-0.004653274316195626,-0.003406187908032921
0.0006841505131129108,0.006313490933257441
-0.01367365542388335,-0.0041039671682626755
-0.00519870609981519,-0.004215138309965951
0.0012774358378817726,0.0010935636714248572
-0.017397355601948505,-0.014064430295543133
0.011567516525023655,0.0041445783132530774
-0.019136522753792306,-0.01622192359378011
-0.0011896264572925116,-0.0023416918723777433
-0.022868032396379082,0.01271393643031782
0.008776206728425145,-0.0061458232737807315
0.004349927501208306,0.013374325647922177
0.003248315688161646,-0.002972480582989762
0.019306871327497296,0.012021542604346989
-0.005058823529411845,-0.004561436852608609
0.014071183634858838,0.004343675417661082
-0.000583022388059834,-0.001948576588565166
0.0010500525026251712,-0.005619047619047652
-0.03356643356643352,-0.014653768796092339
-0.0060299083453931495,-0.0023814152410574487
-0.005823829167677796,0.002289667267501334
-0.00024408103490353945,0.012199863905900606
-0.007446289062499993,-0.008739495798319294
0.001598819333415268,-0.0035363077072131867
-0.010559921414538303,0.0035731648031113936
0.031149168528170824,0.006757575023615231
-0.0003610542784932138,-0.0026463936871482046
-0.002648687695641691,0.0033529525279814413
0.0014485755673586472,0.00444764995792769
0.005785920925747396,0.005457156534226838
0.0009587727708532873,-0.004522948009902821
-0.002634099616858224,0.0019130517958774005
0.014525810324129747,0.004487087689149829
-0.0022482546444209197,-0.00028513044717959547
-0.012926944971536874,-0.011503541379474335
0.030998438063198346,0.009136811733589833
-0.006292972846987603,-0.0011913271384322134
0.008209217778820253,0.004914122137404586
0.008258694893567616,0.002516260741584775
0.10452238117212721,0.002320041674559603
0.0033423856277418782,-0.004157337187496862
0.023422860712054964,0.0031788205152535345
-0.0019326619875902524,-0.004114642451759386
-0.008560945780676756,-0.010020420762691672
0.00030838815789474853,0.01084140842367836
-0.008529441989518017,0.002847380410022752
-0.013266998341625218,-0.011451826613666418
-0.027731092436974795,-0.004116802297750185
0.009075194468452933,0.003989617381272893
0.02248394004282649,0.01316608416718533
-0.007958115183246127,-0.0047963330498063264
-0.00042220814861718435,-0.0029676408442344676
0.0058078141499471716,0.00019049433279369685
0.022992125984251946,0.010427578325873715
-0.008723316912972028,0.0010838320531548454
-0.00590123201159548,0.003106759555639223
-0.008956467402624447,-0.000328484279680869
0.0,-0.0007041261794113772
-0.0033627574611180453,0.002912438932732077
-0.01096583719949395,-0.0023887587822013626
-0.006609808102345313,-0.010751678482557963
0.021893110109465465,0.009492168960607499
-0.003360638521318979,-0.001128349788434324
-0.01243414120126456,-0.006212934199378808
0.00789586000853601,0.002036563417637619
-0.006563624814736295,-0.0009925792881787566
-0.0014919011082694007,0.0026495079485237215
-0.010458911419423735,-0.008450358625896518
-0.004745470232959423,-0.0017094244874105412
-0.008885999133073336,-0.006149592410735665
-0.0017493986442160135,-0.00014389869531850123
0.02102957283680177,0.011993283761093787
-0.0036472859901309097,0.0032235126807300635
-0.010120585701981027,-0.007654869347446036
-0.010767892103545736,-0.004285510213799235
0.007806487080813565,0.0054516761513078585
0.0030547676194632462,0.0016171224732461518
0.01631498803567544,0.010399354195355894
-0.013270547945205425,-0.009258388946329537
0.002819956616051962,0.005123096627294645
-0.006921912178239245,0.0007079144839303681
-0.005989980396427763,-0.007262780607432523
0.0003286950805303072,-0.0030403800475058734
-0.008543263964950724,-0.0001906032593158318
-0.01966416261599648,-0.020970355542846278
-0.004958305161144892,0.002093272320124656
0.0066817667044168,0.008015545299975738
-0.0010124873439082394,-0.0009156626506023987
-0.00022522522522518042,-0.002845979451063641
-0.002027483667492755,0.006288699690402532
-0.0013544018058689656,-0.016777232958369432
0.006329113924050658,0.0018090255708209286
0.002021563342317976,0.012591508052708561
0.020847343644922658,0.011037208405629557
0.0017566974088712845,0.004338084568813446
0.003068829460762836,-0.0003322574520599638
0.019667832167832137,0.008024310336641173
-0.0008572653236176414,0.0008478568064059274
0.0064350064350065265,0.0005176957831325943
0.007672634271099731,-0.003951267698386582
-0.03680203045685283,-0.0017945690672963185
0.012516469038208175,-0.0056299380233713284
-0.0036868358273693712,-0.01037206204205922
-0.012842838484980329,-0.005817307692307731
-0.00022050716648286682,0.01228299240775676
0.020952801058667748,0.0068790904313762846
0.01274573341974516,0.00023722541158600817
-0.0038395904436860006,-0.0015178825538373646
0.00235546038543896,-0.003372921615201938
0.015594958342234498,-0.001954335287668605
0.0008413967185527797,0.003295443690896923
-0.02017654476670872,-0.008187746941495686
0.0025740025740026715,-0.0019198464122870444
0.012623020967051696,0.012599182495792281
-0.019437988590745865,-0.00902312770100207
0.007110536522301345,0.001198063928691235
-0.00021394950791624125,-0.0012444955006700694
0.005777872886796558,0.003642288891018839
0.006808510638297878,0.00558685894374948
-0.0010566356720202274,-0.0028966237713092436
-0.013962343981383619,-0.007905514810934358
-0.020381892297790236,-0.020881336405529926
-0.05672360928602708,-0.031083002402314083
-0.03227304388205249,-0.04088448110104733
-0.029030710172744743,-0.01202848852545503
0.05534964170990862,0.03839376301596624
0.0278623273238117,0.024735164044019348
0.0006833712984054929,5.018316856521757e-05
-0.009333029820168372,-0.008079084704937844
-0.03906250000000006,-0.029847726007993007
0.036824485891917724,0.01898107107472486
0.0032287822878228913,0.0007164423519779683
-0.02045977011494254,-0.015136793658910803
0.030039896737854992,0.0251311075341399
-0.018683071314650267,-0.013371827989667299
0.005107963779893171,0.005441757790440999
0.004389004389004337,0.004544294102629639
-0.010119595216191301,-0.0037104808376538486
0.021840148698884707,0.012499362277434912
0.007276034561164172,0.00866673385065
-0.001128668171557498,-0.00224797682086131
-0.017401129943502895,-0.02142892905422321
0.014489420423183132,0.005167562036326526
-0.004760825209703034,-0.012979741423190529
-0.0006833712984054929,-0.0015986797999071852
0.0009117848187827479,-0.0036157024793387845
0.0006832156684126882,-0.0002592016588906758
-0.014792899408283992,-0.025097225823178654
0.0034650034650034324,0.0005850752619542239
0.01887661141804789,0.018658303210716515
0.007907817442385934,0.0026091948024839534
0.02151983860121051,0.014937802529537317
0.02326091727013391,0.01779487179487179
0.002573450568303612,-0.0034262105104046294
0.0010695187165774794,0.008190505081146694
0.013888888888889011,0.00902662855423505
-0.007165437302423675,0.0005963918294319594
-0.002334960730205889,0.0009437242338449198
-0.0023404255319148816,-0.006302104009527641
-0.004478566858605265,-0.004794007490636744
0.00706940874035986,0.015354508505193449
0.010636034886194428,0.004546577711885426
0.002315302041675425,0.0004919565110443957
0.0031499370012600942,-0.0013768009047548859
-0.011932175005233416,-0.006105667438081683
0.017584745762711827,0.01689373297002723
0.10077035186341862,0.010961707103186204
0.02610175903158696,-0.002457712881306881
-0.010322580645161332,-0.0019323671497584816
0.005401378282734199,0.011374636979670835
-0.011485735457576834,-0.0005743000717873947
-0.013493253373313321,-0.004309725614135927
0.01139817629179334,0.011830904631366226
0.01709241172051083,0.002899377346832139
0.0046168051708217915,-0.0030331753554501723
-0.0003676470588234563,-0.000998288648031983
0.009930121368150038,-0.0005234356412087254
-0.013838310269482977,-0.00933155589411531
-0.01200147710487442,0.0023068050749711156
0.002616333395626996,-0.003931722286152633
-0.006150978564771636,-0.013959757389044024
-0.009002250562640602,-0.011228275727397048
0.017505677517032497,0.015206872716500506
-0.014786571189435539,-0.0007295010213014575
0.016613177270152966,0.015866063172239212
0.0016713091922004885,-0.0008623580702341705
0.004634779384501298,0.0036480460321265356
0.0,-0.001150442308758111
0.0011072153533862757,0.001339264361218736
-0.010322580645161332,-0.00014330069262001976
0.004470106165021456,0.0011465698452131144
0.007787873168922709,-0.0041515556403894085
0.016007359705611728,0.00953567492452925
-0.00018109380659177854,-0.010209796848300656
-0.01829378735736276,-0.013998053028595595
0.031549815498154866,0.0195029424638879
-0.0017885888034339889,-0.006058582196355358
-0.00035835871707584887,-0.006724262059035191
-0.014518730955368387,-0.0077748624057135274
0.00527464532557305,0.0025810850297068332
-0.02189252759182198,-0.01938116286977223
0.019977802441731377,0.005056469189617636
0.0010881392818281152,0.010497740767902322
0.016847826086956515,0.014628046127703749
-0.007660787457687506,-0.015238186799980713
-0.028186714542190308,-0.023621985746363393
0.012931830777757171,0.008245142505179357
0.009483859201167302,0.00907423017801365
0.008491418247515788,0.012383292383292433
-0.002687208885704023,-0.0016503252111445656
0.005029638943775842,-0.002285103072734339
0.01072386058981223,0.010671994542176296
-0.004244031830238636,-0.007087753134040496
-0.014739833066950904,-0.010003399213324927
-0.012256669069935108,-0.013983420807377214
0.0045620437956204385,0.0016953604431815545
-0.018165304268846504,-0.012614223281684645
-0.03478260869565209,-0.023991550145860487
0.003066896683917895,-0.01096109250193254
-0.0005732849226065572,0.0009743490879155277
0.009177820267686501,0.00807245848732487
-0.021599090564607817,-0.024944645483236577
0.028466305189775346,0.016416882910554435
-0.03991715307851624,-0.02146615953733134
-0.008433026083545788,0.0013311325275544433
0.004549050632911331,-0.012815059023715818
-0.0061035636936405254,0.0056019391327766874
0.03585578446909672,0.020515292731265802
